index,timestamp,j1,j2,j3,j4,j5,j6,tag_tx,tag_ty,tag_tz,tag_rx,tag_ry,tag_rz
114,20260811_225331_772,0.09864600932271951,1.9365649781353484,-1.4756584292686858,0.5004731630093741,-0.3226415655236718,0.3745651107705031,-0.030301258881419223,-0.015933667270477878,0.3037585016031344,-0.19333937988522606,2.8561870766051594,0.6212371427251119
115,20260811_225332_373,0.09864600932271951,1.9365649781353484,-1.4756584292686858,0.5004731630093741,-0.3226415655236718,0.3745651107705031,-0.030301258881419223,-0.015933667270477878,0.3037585016031344,-0.19333937988522606,2.8561870766051594,0.6212371427251119
116,20260811_225332_973,0.09864600932271951,1.8851475783715952,-1.4756584292686858,0.5004731630093741,-0.3240552822177872,0.3745651107705031,-0.03777051309183531,0.018323599032770765,0.32531748294514934,-0.19624428287901727,2.8651748606298746,0.5038251099478286
117,20260811_225333_474,0.09864600932271951,1.8851475783715952,-1.4756584292686858,0.5004731630093741,-0.3240029223402273,0.3745651107705031,-0.038197132629021704,0.020014041545170877,0.3264598854018402,-0.1880523281132024,2.866708672746915,0.5578006280158728
118,20260811_225334_073,0.09864600932271951,1.8851475783715952,-1.4756584292686858,0.5004731630093741,-0.3240029223402273,0.3745651107705031,-0.03829236265741007,0.020209263688212218,0.32590535356573647,-0.1903667490018519,2.859714452443934,0.5482765733375747
119,20260811_225334_672,0.09864600932271951,1.8851475783715952,-1.4756584292686858,0.5004731630093741,-0.3240029223402273,0.3745651107705031,-0.038306729887807735,0.020380766697083285,0.32606085235616233,-0.18921646934621786,2.8584141656193656,0.5534689291230654
120,20260811_225335_175,0.09864600932271951,1.8851475783715952,-1.4756584292686858,0.5004731630093741,-0.3240029223402273,0.3745651107705031,-0.038177207671326756,0.020192307741434712,0.3264349947010677,-0.19153023008951103,2.8562297620138835,0.5413519273755432
121,20260811_225335_773,0.09864600932271951,1.8851475783715952,-1.4756584292686858,0.5004731630093741,-0.3240029223402273,0.3745651107705031,-0.038540953193468265,0.020542891111196997,0.3264927592014164,-0.1945173629214037,2.8732552898870054,0.5557744316435007
122,20260811_225336_373,0.09864600932271951,1.8851475783715952,-1.4756584292686858,0.5004731630093741,-0.3240029223402273,0.3745651107705031,-0.03841875323745048,0.02063770492696993,0.3261930367665159,-0.1925236403231821,2.8669351171862765,0.5512126656259084
123,20260811_225342_372,0.09864600932271951,1.4094406374480208,-1.0804809800321296,0.5004731630093741,-0.3223099529657928,0.3745651107705031,-0.07425763591979961,0.08722133748382598,0.4716646473946698,-0.1801493684452382,2.8667551314146373,0.3229300638240225
124,20260811_225342_972,0.09864600932271951,1.4094406374480208,-0.8738689031810409,0.5004731630093741,-0.3222924996732729,0.3745651107705031,-0.05100286581207876,-0.08185666161077078,0.45173608274049254,-0.21857262960218274,2.8899609706022327,0.764415902658201
125,20260811_225350_073,0.09864600932271951,0.7827627162269369,-0.36894515057908134,0.5003335366692144,-0.3223274062583128,0.3745651107705031,-0.07338251525137529,-0.11721487069288314,0.5838643231720917,-0.1651732781598123,2.778309923090726,0.4097843221023717
126,20260811_225350_672,0.09864600932271951,0.6788807191482343,-0.36894515057908134,0.5003335366692144,-0.3230080846665906,0.3745651107705031,-0.09445233690199371,-0.02303171029646129,0.643980234104857,-0.18199908972529735,2.8563738064010296,0.34860682251731356
127,20260811_225351_174,0.09864600932271951,0.6788807191482343,-0.36894515057908134,0.5003335366692144,-0.3230080846665906,0.3745651107705031,-0.09565720304425475,-0.021845280206791932,0.6424620937600672,-0.18211523236698837,2.8727341891066556,0.3693484214084153
128,20260811_225351_772,0.09864600932271951,0.6788807191482343,-0.36894515057908134,0.5003335366692144,-0.3230080846665906,0.3745651107705031,-0.09565720304425475,-0.021845280206791932,0.6424620937600672,-0.18211523236698837,2.8727341891066556,0.3693484214084153
129,20260811_225352_373,0.09864600932271951,0.6788807191482343,-0.36894515057908134,0.5003335366692144,-0.3230080846665906,0.3745651107705031,-0.09565720304425475,-0.021845280206791932,0.6424620937600672,-0.18211523236698837,2.8727341891066556,0.3693484214084153
130,20260811_225352_972,0.09864600932271951,0.6788807191482343,-0.36894515057908134,0.5003335366692144,-0.3230080846665906,0.3745651107705031,-0.09565720304425475,-0.021845280206791932,0.6424620937600672,-0.18211523236698837,2.8727341891066556,0.3693484214084153
131,20260811_225353_571,0.09864600932271951,0.6788807191482343,-0.36894515057908134,0.5003335366692144,-0.3230080846665906,0.3745651107705031,-0.09565720304425475,-0.021845280206791932,0.6424620937600672,-0.18211523236698837,2.8727341891066556,0.3693484214084153
132,20260811_225354_073,0.09864600932271951,0.6788807191482343,-0.36894515057908134,0.5003335366692144,-0.3230080846665906,0.3745651107705031,-0.09565720304425475,-0.021845280206791932,0.6424620937600672,-0.18211523236698837,2.8727341891066556,0.3693484214084153
133,20260811_225354_573,0.09864600932271951,0.6788807191482343,-0.36894515057908134,0.5003335366692144,-0.3230080846665906,0.3745651107705031,-0.09565720304425475,-0.021845280206791932,0.6424620937600672,-0.18211523236698837,2.8727341891066556,0.3693484214084153
134,20260811_225355_172,0.09864600932271951,0.6788807191482343,-0.36894515057908134,0.5003335366692144,-0.3230080846665906,0.3745651107705031,-0.09565720304425475,-0.021845280206791932,0.6424620937600672,-0.18211523236698837,2.8727341891066556,0.3693484214084153
135,20260811_225355_673,0.09864600932271951,0.6788807191482343,-0.36894515057908134,0.5003335366692144,-0.3230080846665906,0.3745651107705031,-0.09565720304425475,-0.021845280206791932,0.6424620937600672,-0.18211523236698837,2.8727341891066556,0.3693484214084153
136,20260811_225356_272,0.09864600932271951,0.6788807191482343,-0.36894515057908134,0.5003335366692144,-0.3230080846665906,0.3745651107705031,-0.09565720304425475,-0.021845280206791932,0.6424620937600672,-0.18211523236698837,2.8727341891066556,0.3693484214084153
137,20260811_225356_773,0.09864600932271951,0.6788807191482343,-0.36894515057908134,0.5003335366692144,-0.3230080846665906,0.3745651107705031,-0.09565720304425475,-0.021845280206791932,0.6424620937600672,-0.18211523236698837,2.8727341891066556,0.3693484214084153
138,20260811_225357_373,0.09864600932271951,0.6788807191482343,-0.481379260992556,0.5003335366692144,-0.3249628534288242,0.3745651107705031,-0.11212790076792402,0.09204565473828709,0.6501046083418554,-0.17244308064437502,2.8645589819178907,0.16851902292095652
139,20260811_225357_873,0.09864600932271951,0.6788807191482343,-0.481379260992556,0.5003335366692144,-0.3221354200405934,0.3745651107705031,-0.11212533189373515,0.09113806766898214,0.6502957908417991,-0.17608656532926895,2.8535256279237915,0.2042123245514141
140,20260811_225358_473,0.09864600932271951,0.6788807191482343,-0.21727603858077407,0.5003335366692144,-0.3240378289252672,0.3745651107705031,-0.07419915801638471,-0.15874837284851145,0.6191794173298145,-0.21557499845416736,2.9514974860899903,0.5475082495004351
