recv_time_sec,source,session,vx,vy,wz
1783437847.1939714,cmd,0,0.0,0.0,0.0
1783437847.2247136,odom,0,0.0,0.0,0.0
1783437847.229203,cmd,0,0.0,0.0,0.0
1783437847.2607002,cmd,0,0.0,0.0,0.0
1783437847.293658,cmd,0,0.0,0.0,0.0
1783437847.3255594,odom,0,0.0,0.0,0.0
1783437847.326836,cmd,0,0.0,0.0,0.0
1783437847.3588111,cmd,0,0.0,0.0,0.0
1783437847.3917744,cmd,0,0.0,0.0,0.0
1783437847.4246893,cmd,0,0.0,0.0,0.0
1783437847.42544,odom,0,0.0,0.0,0.0
1783437847.4577003,cmd,0,0.0,0.0,0.0
1783437847.491332,cmd,0,0.0,0.0,0.0
1783437847.5242894,cmd,0,0.0,0.0,0.0
1783437847.5301626,odom,0,0.0,0.0,0.0
1783437847.5568125,cmd,0,0.0,0.0,0.0
1783437847.590367,cmd,0,0.0,0.0,0.0
1783437847.623903,cmd,0,0.0,0.0,0.0
1783437847.6259882,odom,0,0.0,0.0,0.0
1783437847.656009,cmd,0,0.0,0.0,0.0
1783437847.6896422,cmd,0,0.0,0.0,0.0
1783437847.720912,odom,0,0.0,0.0,0.0
1783437847.7239351,cmd,0,0.0,0.0,0.0
1783437847.7576451,cmd,0,0.0,0.0,0.0
1783437847.7890127,cmd,0,0.0,0.0,0.0
1783437847.8235204,odom,0,0.0,0.0,0.0
1783437847.8237278,cmd,0,0.0,0.0,0.0
1783437847.854865,cmd,0,0.0,0.0,0.0
1783437847.8867443,cmd,0,0.0,0.0,0.0
1783437847.9198604,cmd,0,0.0,0.0,0.0
1783437847.9358177,odom,0,0.0,0.0,0.0
1783437847.953355,cmd,0,0.0,0.0,0.0
1783437847.9878972,cmd,0,0.0,0.0,0.0
1783437848.01972,cmd,0,0.0,0.0,0.0
1783437848.0205927,odom,0,0.0,0.0,0.0
1783437848.0529819,cmd,0,0.0,0.0,0.0
1783437848.0860946,cmd,0,0.0,0.0,0.0
1783437848.1191516,cmd,0,0.0,0.0,0.0
1783437848.1244364,odom,0,0.0,0.0,0.0
1783437848.1518862,cmd,0,0.0,0.0,0.0
1783437848.1839333,cmd,0,0.0,0.0,0.0
1783437848.2168977,cmd,0,0.0,0.0,0.0
1783437848.2262104,odom,0,0.0,0.0,0.0
1783437848.2498696,cmd,0,0.0,0.0,0.0
1783437848.2836428,cmd,0,0.0,0.0,0.0
1783437848.3165448,cmd,0,0.0,0.0,0.0
1783437848.3285809,odom,0,0.0,0.0,0.0
1783437848.349279,cmd,0,0.0,0.0,0.0
1783437848.3840199,cmd,0,0.0,0.0,0.0
1783437848.4172914,cmd,0,0.0,0.0,0.0
1783437848.4251814,odom,0,0.0,0.0,0.0
1783437848.4480329,cmd,0,0.0,0.0,0.0
1783437848.481191,cmd,0,0.0,0.0,0.0
1783437848.5151944,cmd,0,0.0,0.0,0.0
1783437848.524281,odom,0,0.0,0.0,0.0
1783437848.5469341,cmd,0,0.0,0.0,0.0
1783437848.580396,cmd,0,0.0,0.0,0.0
1783437848.6152966,cmd,0,0.0,0.0,0.0
1783437848.6308668,odom,0,0.0,0.0,0.0
1783437848.6458864,cmd,0,0.0,0.0,0.0
1783437848.6787732,cmd,0,0.0,0.0,0.0
1783437848.71305,cmd,0,0.0,0.0,0.0
1783437848.7290754,odom,0,0.0,0.0,0.0
1783437848.7469072,cmd,0,0.0,0.0,0.0
1783437848.7790277,cmd,0,0.0,0.0,0.0
1783437848.8118036,cmd,0,0.0,0.0,0.0
1783437848.8243153,odom,0,0.0,0.0,0.0
1783437848.845366,cmd,0,0.0,0.0,0.0
1783437848.878855,cmd,0,0.0,0.0,0.0
1783437848.9109836,cmd,0,0.0,0.0,0.0
1783437848.9270003,odom,0,0.0,0.0,0.0
1783437848.9460921,cmd,0,0.0,0.0,0.0
1783437848.9773333,cmd,0,0.0,0.0,0.0
1783437849.009887,cmd,0,0.0,0.0,0.0
1783437849.023084,odom,0,0.0,0.0,0.0
1783437849.0439992,cmd,0,0.0,0.0,0.0
1783437849.0789943,cmd,0,0.0,0.0,0.0
1783437849.1103938,cmd,0,0.0,0.0,0.0
1783437849.1301773,odom,0,0.0,0.0,0.0
1783437849.142548,cmd,0,0.0,0.0,0.0
1783437849.1757047,cmd,0,0.0,0.0,0.0
1783437849.2099323,cmd,0,0.0,0.0,0.0
1783437849.224543,odom,0,0.0,0.0,0.0
1783437849.2411714,cmd,0,0.0,0.0,0.0
1783437849.2740922,cmd,0,0.0,0.0,0.0
1783437849.3072374,cmd,0,0.0,0.0,0.0
1783437849.3235037,odom,0,0.0,0.0,0.0
1783437849.3408065,cmd,0,0.0,0.0,0.0
1783437849.3719919,cmd,0,0.0,0.0,0.0
1783437849.4108925,cmd,0,0.0,0.0,0.0
1783437849.4223542,odom,0,0.0,0.0,0.0
1783437849.4377954,cmd,0,0.0,0.0,0.0
1783437849.5295572,odom,0,0.0,0.0,0.0
1783437849.6358035,odom,0,0.0,0.0,0.0
1783437849.72783,odom,0,0.0,0.0,0.0
1783437849.8275568,odom,0,0.0,0.0,0.0
1783437849.9259405,odom,0,0.0,0.0,0.0
