recv_time_sec,stamp_sec,stamp_nanosec,pose_x,pose_y,pose_z,orient_x,orient_y,orient_z,orient_w,twist_lin_x,twist_lin_y,twist_lin_z,twist_ang_x,twist_ang_y,twist_ang_z,cov_xx,cov_yy,cov_zz,cov_aa,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw,computed_vx,computed_vy,computed_wz,paired_cmd_vx,paired_cmd_vy,paired_cmd_wz
1783437445.6254642,1783437445,601652860,0.4236603511924313,-0.9640264877598034,-0.036553578571591236,0.005237476228613391,-0.007512738885845024,0.9644411396232829,0.26413900847722405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6408685481659262,-1.1266750148983695,0.027178837357655417,-0.11050844412400043,0.03341366856428196,0.9575696361515179,0.2640677989665127,0.0,0.0,0.0,0.0,0.0,0.0
1783437445.7278967,1783437445,701246261,0.4227381732960259,-0.9612966654664581,-0.03596101033300493,0.005247732366030106,-0.007620951463361309,0.964387716548422,0.2643306916994846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6398793010711541,-1.1240453998242883,0.027744131896408813,-0.11048991246169194,0.033329275368664285,0.9575186205150911,0.2642711297408108,0.0,0.0,0.0,0.0,0.0,0.0
1783437445.832209,1783437445,801234722,0.42281335944179077,-0.9633820343017592,-0.03350520830979884,0.005081893040470938,-0.007464115098622241,0.9644177421557958,0.264228840144366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6399736635248847,-1.1260600145416804,0.030315181289434952,-0.11065924554452199,0.03347254375916012,0.9575268433915917,0.26415235068865606,0.0,0.0,0.0,0.0,0.0,0.0
1783437445.9275053,1783437445,901534557,0.4231368527357821,-0.9642822211222256,-0.03473888499484627,0.005069736184214018,-0.007332349031660905,0.9644985953902969,0.2639374810875576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6403982916352712,-1.1268120774143493,0.02911468212544252,-0.1106839286314077,0.03356835227718029,0.9576047495556191,0.2638472613021262,0.0,0.0,0.0,0.0,0.0,0.0
1783437446.026185,1783437446,1323938,0.4208733758721798,-0.9650325477605075,-0.03626685232819439,0.0012572127595023254,-0.0064121153471243635,0.9643377290059736,0.26459412050998804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6374624500948409,-1.1276195795203725,0.029690672518386016,-0.11444313493654219,0.034556421368672416,0.9569695740174989,0.26441984988433404,0.0,0.0,0.0,0.0,0.0,0.0
1783437446.1227846,1783437446,101309537,0.44959608300288084,-0.9737336083540262,-0.032981296293185094,0.0032812985232953647,-0.006755437177166551,0.9637476104902221,0.2667098431309456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657180435910492,-1.1373791490160894,0.03188163785218956,-0.11234302569137801,0.03447165542301238,0.9566324012853219,0.26654305161077124,0.0,0.0,0.0,0.0,0.0,0.0
1783437446.2221463,1783437446,201375961,0.45123982907448507,-0.979804183945818,-0.03670578150843208,0.004524092872357744,-0.006408640512572401,0.9637449783024228,0.26670972743288834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6675313758162085,-1.1434455034876316,0.027600131125531294,-0.11110968367604324,0.03481714903457234,0.9567788438950873,0.2664894898514651,0.0,0.0,0.0,0.0,0.0,0.0
1783437446.3313918,1783437446,301493406,0.4535312642772839,-0.9764828942718914,-0.03782625728168658,0.004657787712046625,-0.0066523323305717075,0.9637280982297628,0.2667624489515679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669812882650278,-1.1401829898057954,0.02636334724388459,-0.11097420101682379,0.034581749304366145,0.9567805545728676,0.2665704404373514,0.0,0.0,0.0,0.0,0.0,0.0
1783437446.4247613,1783437446,401463270,0.45330762382164924,-0.977833835313732,-0.03810466632938011,0.0042321731071115355,-0.0064905469551283105,0.9636436129936377,0.267078543967094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669434525094546,-1.1416415233162265,0.026331107511343745,-0.11138363688811395,0.034779791057437434,0.9566428349504521,0.26686801589088893,0.0,0.0,0.0,0.0,0.0,0.0
1783437446.5276816,1783437446,501461982,0.4518487300570951,-0.9769013421991922,-0.03784281022793359,0.004446679197857911,-0.006614214034132038,0.9635182464879368,0.26752395762180564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6678470242812878,-1.1409311794945123,0.02645893486588155,-0.11115133160047827,0.034710704168418705,0.9565452806031761,0.26732316520527005,0.0,0.0,0.0,0.0,0.0,0.0
